review_id,customer_id,restaurant_id,order_id,review_date,rating,sentiment,review_text,service_score,food_score,cleanliness_score,will_return
26773,9816,2013,67533,2025-08-15,4,positive,The restaurant had delicious food. Cuisine was vegan style. I ordered Mango Sticky Rice and the experience was positive.,3,3,5,1
26774,9764,2664,67537,2024-11-16,5,positive,The restaurant had recommended for dinner. Cuisine was steakhouse style. I ordered Moussaka and the experience was positive.,4,5,5,1
26775,9581,5173,67547,2024-10-19,4,positive,The restaurant had great atmosphere. Cuisine was steakhouse style. I ordered Cheeseburger and the experience was positive.,3,3,3,1
26776,14780,641,67549,2025-09-08,4,positive,The restaurant had high value for money. Cuisine was cafe style. I ordered Naan and the experience was positive.,4,3,5,1
26777,5590,11441,67551,2025-08-01,5,positive,The restaurant had high value for money. Cuisine was italian style. I ordered Entrecote and the experience was positive.,5,5,4,1
26778,12289,2706,67552,2025-09-27,5,positive,The restaurant had recommended for dinner. Cuisine was seafood style. I ordered Vegan Burger and the experience was positive.,5,4,5,1
26779,2030,2683,67556,2025-10-14,5,positive,The restaurant had fresh ingredients. Cuisine was asian style. I ordered Mango Sticky Rice and the experience was positive.,5,4,5,1
26780,10357,11921,67559,2024-01-19,3,neutral,The restaurant had standard menu. Cuisine was sushi style. I ordered Smoothie Bowl and the experience was neutral.,2,4,4,0
26781,7647,8986,67561,2025-05-04,3,neutral,The restaurant had good location. Cuisine was vegan style. I ordered Margherita Pizza and the experience was neutral.,3,3,3,0
26782,3140,11462,67562,2024-08-05,3,neutral,The restaurant had standard menu. Cuisine was sushi style. I ordered Bao Bun and the experience was neutral.,4,4,2,0
26783,13479,5211,67563,2025-09-23,3,neutral,The restaurant had nothing special. Cuisine was mediterranean style. I ordered Fried Rice and the experience was neutral.,2,3,4,0
26784,14801,4393,67564,2025-06-30,5,positive,The restaurant had recommended for dinner. Cuisine was italian style. I ordered Papaya Salad and the experience was positive.,5,4,5,1
26785,8614,7336,67567,2025-01-03,3,neutral,The restaurant had nothing special. Cuisine was burger style. I ordered Teriyaki Bowl and the experience was neutral.,2,4,2,0
26786,3179,3030,67570,2025-03-31,1,negative,The restaurant had not clean enough. Cuisine was greek style. I ordered Tiramisu and the experience was negative.,1,2,1,0
26787,3078,6442,67571,2024-04-26,5,positive,The restaurant had delicious food. Cuisine was israeli style. I ordered Tuna Roll and the experience was positive.,5,5,4,1
26788,1148,7310,67573,2025-01-01,5,positive,The restaurant had recommended for dinner. Cuisine was indian style. I ordered Tacos and the experience was positive.,4,4,4,1
26789,4879,10602,67576,2024-10-26,5,positive,The restaurant had clean place. Cuisine was asian style. I ordered Naan and the experience was positive.,5,4,5,1
26790,10663,2468,67577,2025-12-26,4,positive,The restaurant had clean place. Cuisine was japanese style. I ordered Chicken Burger and the experience was positive.,4,5,5,1
26791,10577,1019,67578,2024-02-21,2,negative,The restaurant had slow service. Cuisine was israeli style. I ordered Malabi and the experience was negative.,2,2,1,0
26792,6230,10846,67579,2025-08-17,5,positive,The restaurant had great atmosphere. Cuisine was vegan style. I ordered Pad Thai and the experience was positive.,5,4,4,1
26793,10773,593,67581,2024-12-24,1,negative,The restaurant had too expensive. Cuisine was italian style. I ordered Samosa and the experience was negative.,2,2,2,0
26794,722,4184,67582,2024-06-15,1,negative,The restaurant had small portions. Cuisine was burger style. I ordered Shakshuka and the experience was negative.,2,1,1,0
26795,12154,6481,67583,2025-05-26,1,negative,The restaurant had not clean enough. Cuisine was mediterranean style. I ordered Pancakes and the experience was negative.,1,2,1,0
26796,7268,6708,67585,2025-08-23,5,positive,The restaurant had fresh ingredients. Cuisine was thai style. I ordered Cheeseburger and the experience was positive.,5,4,5,1
26797,8423,2642,67591,2024-06-21,3,neutral,The restaurant had nothing special. Cuisine was mediterranean style. I ordered Miso Soup and the experience was neutral.,3,3,3,0
26798,5789,7298,67594,2025-02-25,3,neutral,The restaurant had reasonable prices. Cuisine was israeli style. I ordered Margherita Pizza and the experience was neutral.,4,2,4,0
26799,12052,2061,67595,2024-12-14,2,negative,The restaurant had slow service. Cuisine was sushi style. I ordered Miso Soup and the experience was negative.,3,3,3,0
26800,11180,2384,67596,2025-10-09,4,positive,The restaurant had friendly staff. Cuisine was israeli style. I ordered Tom Yum and the experience was positive.,5,5,3,1
26801,13077,9435,67598,2025-04-23,4,positive,The restaurant had fast delivery. Cuisine was mediterranean style. I ordered Paneer Masala and the experience was positive.,5,3,3,1
26802,378,1827,67600,2025-01-29,5,positive,The restaurant had fast delivery. Cuisine was steakhouse style. I ordered Lamb Skewers and the experience was positive.,4,5,5,1
26803,5874,3990,67601,2025-07-02,4,positive,The restaurant had clean place. Cuisine was italian style. I ordered Ribeye Steak and the experience was positive.,5,5,5,1
26804,3597,3008,67604,2025-01-17,5,positive,The restaurant had delicious food. Cuisine was steakhouse style. I ordered Tempura and the experience was positive.,4,4,5,1
26805,2867,6139,67608,2024-11-05,3,neutral,The restaurant had average experience. Cuisine was greek style. I ordered Noodles and the experience was neutral.,3,3,2,0
26806,7787,11125,67610,2024-10-19,4,positive,The restaurant had great atmosphere. Cuisine was mexican style. I ordered Tiramisu and the experience was positive.,4,3,5,1
26807,2200,9747,67613,2025-09-11,5,positive,The restaurant had fresh ingredients. Cuisine was italian style. I ordered Pasta Alfredo and the experience was positive.,4,5,4,1
26808,12140,8507,67616,2025-09-21,5,positive,The restaurant had delicious food. Cuisine was pizza style. I ordered Cheesecake and the experience was positive.,4,5,5,1
26809,11957,4577,67624,2024-04-04,5,positive,The restaurant had high value for money. Cuisine was pizza style. I ordered Salmon Roll and the experience was positive.,5,4,5,1
26810,7969,2421,67625,2024-06-01,4,positive,The restaurant had excellent service. Cuisine was seafood style. I ordered Cheeseburger and the experience was positive.,5,4,3,1
26811,32,5716,67627,2025-06-13,4,positive,The restaurant had great atmosphere. Cuisine was asian style. I ordered Garlic Bread and the experience was positive.,4,4,4,1
26812,6992,5793,67629,2025-12-30,4,positive,The restaurant had fresh ingredients. Cuisine was thai style. I ordered Tofu Bowl and the experience was positive.,4,3,4,1
26813,13338,11,67630,2024-10-20,5,positive,The restaurant had great atmosphere. Cuisine was vegan style. I ordered Pad Thai and the experience was positive.,5,5,5,1
26814,2520,9789,67631,2024-12-05,5,positive,The restaurant had fresh ingredients. Cuisine was mexican style. I ordered Margherita Pizza and the experience was positive.,4,4,4,1
26815,6899,1947,67634,2024-10-23,3,neutral,The restaurant had good location. Cuisine was japanese style. I ordered Sushi Combo and the experience was neutral.,4,4,4,0
26816,1187,6122,67635,2025-12-23,4,positive,The restaurant had fast delivery. Cuisine was burger style. I ordered Margherita Pizza and the experience was positive.,5,5,5,1
26817,8399,6555,67636,2025-11-29,4,positive,The restaurant had great atmosphere. Cuisine was asian style. I ordered Pancakes and the experience was positive.,5,3,5,1
26818,1392,882,67639,2025-01-28,4,positive,The restaurant had delicious food. Cuisine was italian style. I ordered Fried Rice and the experience was positive.,5,5,3,1
26819,717,10759,67641,2024-06-13,3,neutral,The restaurant had okay for quick lunch. Cuisine was thai style. I ordered Nachos and the experience was neutral.,3,4,4,0
26820,2476,6990,67645,2025-03-25,4,positive,The restaurant had recommended for dinner. Cuisine was cafe style. I ordered Gyros and the experience was positive.,3,4,3,1
26821,2522,6531,67646,2024-02-06,5,positive,The restaurant had clean place. Cuisine was cafe style. I ordered Shrimp Pasta and the experience was positive.,4,5,4,1
26822,8503,11351,67647,2024-09-07,5,positive,The restaurant had excellent service. Cuisine was israeli style. I ordered Fish & Chips and the experience was positive.,5,4,5,1
26823,5613,8108,67652,2024-01-08,3,neutral,The restaurant had okay for quick lunch. Cuisine was israeli style. I ordered Milkshake and the experience was neutral.,2,4,3,0
26824,13839,4417,67653,2024-03-14,2,negative,The restaurant had too expensive. Cuisine was cafe style. I ordered Gnocchi and the experience was negative.,1,1,2,0
26825,568,1522,67660,2024-01-07,4,positive,The restaurant had delicious food. Cuisine was cafe style. I ordered Milkshake and the experience was positive.,5,4,5,1
26826,8189,10189,67662,2025-04-22,5,positive,The restaurant had high value for money. Cuisine was cafe style. I ordered Spring Rolls and the experience was positive.,4,5,5,1
26827,8418,5481,67664,2025-09-24,3,neutral,The restaurant had nothing special. Cuisine was cafe style. I ordered Falafel and the experience was neutral.,4,3,3,0
26828,12129,2984,67665,2024-01-12,4,positive,The restaurant had recommended for dinner. Cuisine was thai style. I ordered Paneer Masala and the experience was positive.,3,4,3,1
26829,12650,11033,67666,2025-07-26,5,positive,The restaurant had great atmosphere. Cuisine was greek style. I ordered Mezze Plate and the experience was positive.,4,5,4,1
26830,5660,3246,67670,2024-05-16,3,neutral,The restaurant had okay for quick lunch. Cuisine was italian style. I ordered Veggie Roll and the experience was neutral.,4,2,2,0
26831,14074,7094,67672,2025-10-08,3,neutral,The restaurant had okay for quick lunch. Cuisine was cafe style. I ordered Papaya Salad and the experience was neutral.,4,4,2,0
26832,13947,9295,67677,2024-12-16,3,neutral,The restaurant had average experience. Cuisine was greek style. I ordered Moussaka and the experience was neutral.,2,2,2,0
26833,3552,696,67683,2025-11-01,5,positive,The restaurant had fresh ingredients. Cuisine was cafe style. I ordered Dal Tadka and the experience was positive.,4,4,5,1
26834,4394,5316,67685,2025-05-02,5,positive,The restaurant had excellent service. Cuisine was mexican style. I ordered Tzatziki and the experience was positive.,5,4,5,1
26835,11552,427,67688,2024-08-31,2,negative,The restaurant had small portions. Cuisine was italian style. I ordered Nachos and the experience was negative.,1,1,1,0
26836,1035,8850,67691,2024-01-11,4,positive,The restaurant had great atmosphere. Cuisine was greek style. I ordered Pancakes and the experience was positive.,5,3,3,1
26837,4148,10515,67692,2024-07-26,2,negative,The restaurant had slow service. Cuisine was burger style. I ordered Tofu Bowl and the experience was negative.,2,1,2,0
26838,5252,1705,67693,2025-07-20,2,negative,The restaurant had not clean enough. Cuisine was sushi style. I ordered Sashimi and the experience was negative.,3,2,1,0
26839,9237,6724,67696,2025-02-23,4,positive,The restaurant had clean place. Cuisine was seafood style. I ordered Ribeye Steak and the experience was positive.,5,4,3,1
26840,7987,5562,67700,2024-08-23,3,neutral,The restaurant had nothing special. Cuisine was indian style. I ordered Grilled Fish and the experience was neutral.,2,4,3,0
26841,7608,11804,67702,2025-01-03,3,neutral,The restaurant had standard menu. Cuisine was cafe style. I ordered Shrimp Pasta and the experience was neutral.,3,2,2,0
26842,1659,8279,67703,2025-03-12,3,neutral,The restaurant had good location. Cuisine was pizza style. I ordered Calamari and the experience was neutral.,3,2,2,0
26843,13804,3300,67705,2024-11-22,2,negative,The restaurant had not clean enough. Cuisine was pizza style. I ordered Nigiri Set and the experience was negative.,1,2,2,0
26844,8053,11971,67707,2024-02-07,4,positive,The restaurant had fresh ingredients. Cuisine was indian style. I ordered Mashed Potatoes and the experience was positive.,5,5,5,1
26845,5626,7104,67708,2025-10-10,5,positive,The restaurant had fresh ingredients. Cuisine was japanese style. I ordered Classic Burger and the experience was positive.,4,5,4,1
26846,4612,707,67710,2025-08-25,1,negative,The restaurant had not clean enough. Cuisine was indian style. I ordered Risotto and the experience was negative.,1,2,1,0
26847,1095,6312,67712,2024-12-14,3,neutral,The restaurant had okay for quick lunch. Cuisine was vegan style. I ordered Nachos and the experience was neutral.,2,3,2,0
26848,10802,10961,67713,2025-02-07,4,positive,The restaurant had excellent service. Cuisine was burger style. I ordered Guacamole and the experience was positive.,5,4,5,1
26849,10205,10392,67714,2025-08-06,4,positive,The restaurant had fresh ingredients. Cuisine was pizza style. I ordered Teriyaki Bowl and the experience was positive.,3,4,5,1
