customer_id,age_group,city,preferred_cuisine,dietary_preference,signup_date
11404,25-34,Haifa,Mexican,gluten_free,2025-03-30
11405,55+,Haifa,Steakhouse,low_carb,2024-09-23
11406,45-54,Jerusalem,Asian,halal,2025-06-17
11407,45-54,Ramat Gan,Pizza,vegetarian,2025-04-26
11408,18-24,Rishon LeZion,Italian,none,2025-06-21
11409,18-24,Ramat Gan,Asian,low_carb,2024-08-20
11410,35-44,Givatayim,Asian,low_carb,2024-02-05
11411,35-44,Netanya,Steakhouse,vegan,2024-02-19
11412,25-34,Jerusalem,Pizza,vegetarian,2023-04-28
11413,25-34,Jerusalem,Italian,kosher,2023-11-26
11414,45-54,Givatayim,Vegan,kosher,2023-10-22
11415,25-34,Eilat,Greek,gluten_free,2024-10-13
11416,35-44,Rehovot,Steakhouse,halal,2024-10-03
11417,55+,Holon,Pizza,gluten_free,2025-01-12
11418,25-34,Holon,Japanese,none,2023-07-15
11419,18-24,Kfar Saba,Sushi,vegan,2023-11-25
11420,55+,Ramat Gan,Thai,low_carb,2023-02-06
11421,55+,Netanya,Burger,none,2025-04-17
11422,35-44,Rehovot,Burger,none,2023-12-19
11423,45-54,Jerusalem,Indian,low_carb,2023-01-19
11424,45-54,Beer Sheva,Seafood,gluten_free,2023-07-25
11425,55+,Jerusalem,Italian,gluten_free,2025-03-11
11426,45-54,Eilat,Pizza,gluten_free,2024-07-07
11427,25-34,Rishon LeZion,Asian,none,2025-03-15
11428,18-24,Givatayim,Mediterranean,vegan,2023-12-19
11429,55+,Beer Sheva,Greek,halal,2023-07-20
11430,25-34,Haifa,Greek,none,2023-08-09
11431,55+,Netanya,Mexican,kosher,2023-08-13
11432,35-44,Jerusalem,Vegan,gluten_free,2023-03-28
11433,45-54,Rehovot,Thai,gluten_free,2023-11-10
11434,55+,Eilat,Seafood,vegan,2023-02-07
11435,25-34,Netanya,Seafood,kosher,2023-02-21
11436,45-54,Kfar Saba,Israeli,halal,2025-08-11
11437,45-54,Beer Sheva,Italian,vegetarian,2023-09-10
11438,18-24,Givatayim,Burger,vegan,2024-02-01
11439,55+,Givatayim,Greek,low_carb,2023-11-08
11440,25-34,Petah Tikva,Cafe,low_carb,2023-06-22
11441,45-54,Givatayim,Mediterranean,gluten_free,2024-06-13
11442,55+,Ashdod,Sushi,kosher,2025-01-11
11443,18-24,Ramat Gan,Thai,halal,2025-04-02
11444,55+,Beer Sheva,Thai,low_carb,2024-12-13
11445,45-54,Givatayim,Israeli,vegan,2025-01-11
11446,35-44,Ashdod,Italian,vegan,2025-06-06
11447,25-34,Rishon LeZion,Vegan,none,2024-12-14
11448,45-54,Kfar Saba,Pizza,vegan,2025-08-02
11449,25-34,Holon,Steakhouse,vegan,2025-07-20
11450,45-54,Ramat Gan,Greek,low_carb,2023-02-15
11451,25-34,Holon,Vegan,vegetarian,2024-01-02
11452,55+,Holon,Sushi,vegetarian,2023-06-25
11453,25-34,Holon,Cafe,vegetarian,2024-04-10
11454,35-44,Rehovot,Italian,low_carb,2023-07-15
11455,18-24,Beer Sheva,Steakhouse,halal,2023-06-09
11456,25-34,Petah Tikva,Japanese,vegan,2024-12-26
11457,45-54,Petah Tikva,Burger,vegetarian,2023-01-14
11458,18-24,Rehovot,Pizza,vegetarian,2023-07-29
11459,55+,Tel Aviv,Burger,gluten_free,2023-03-09
11460,25-34,Rehovot,Thai,vegetarian,2023-11-28
11461,35-44,Eilat,Italian,halal,2024-12-30
11462,45-54,Petah Tikva,Steakhouse,vegetarian,2025-02-01
11463,35-44,Ashdod,Thai,halal,2025-05-08
11464,45-54,Rehovot,Asian,gluten_free,2024-11-04
11465,18-24,Givatayim,Indian,gluten_free,2024-10-10
11466,45-54,Jerusalem,Asian,none,2025-08-04
11467,18-24,Ashdod,Vegan,kosher,2023-06-21
11468,35-44,Herzliya,Italian,kosher,2023-12-07
11469,55+,Rishon LeZion,Sushi,vegetarian,2025-03-12
11470,18-24,Kfar Saba,Italian,vegan,2025-04-04
11471,55+,Tel Aviv,Mexican,low_carb,2024-07-26
11472,35-44,Eilat,Burger,kosher,2023-12-14
11473,18-24,Holon,Mediterranean,halal,2023-04-05
11474,55+,Givatayim,Cafe,none,2024-07-05
11475,45-54,Beer Sheva,Steakhouse,gluten_free,2023-12-25
11476,18-24,Rehovot,Sushi,gluten_free,2023-12-19
11477,35-44,Netanya,Thai,kosher,2023-09-03
11478,55+,Beer Sheva,Steakhouse,low_carb,2023-03-24
11479,35-44,Rehovot,Israeli,halal,2025-07-06
11480,55+,Holon,Italian,vegetarian,2023-04-20
11481,25-34,Netanya,Mediterranean,gluten_free,2024-08-29
11482,18-24,Haifa,Asian,gluten_free,2023-05-10
11483,45-54,Petah Tikva,Indian,gluten_free,2024-11-13
11484,25-34,Eilat,Thai,kosher,2023-12-11
11485,45-54,Rishon LeZion,Asian,none,2024-11-04
11486,18-24,Haifa,Sushi,vegetarian,2023-12-25
11487,35-44,Ramat Gan,Indian,low_carb,2023-04-30
11488,18-24,Ramat Gan,Vegan,low_carb,2024-09-11
11489,18-24,Rehovot,Thai,low_carb,2023-11-04
11490,18-24,Eilat,Israeli,vegan,2023-04-20
11491,25-34,Rehovot,Greek,gluten_free,2023-09-10
11492,18-24,Holon,Seafood,none,2024-08-23
11493,35-44,Ashdod,Mediterranean,vegetarian,2023-01-31
11494,25-34,Ashdod,Italian,low_carb,2025-03-09
11495,35-44,Tel Aviv,Thai,halal,2024-06-01
11496,35-44,Haifa,Cafe,low_carb,2025-01-27
11497,35-44,Petah Tikva,Asian,gluten_free,2024-04-09
11498,35-44,Ashdod,Indian,halal,2024-11-15
11499,45-54,Beer Sheva,Burger,vegetarian,2023-01-09
11500,25-34,Jerusalem,Greek,halal,2025-07-31
11501,45-54,Herzliya,Pizza,halal,2023-09-16
11502,35-44,Jerusalem,Burger,none,2024-09-26
11503,45-54,Eilat,Sushi,none,2024-10-06
11504,55+,Rehovot,Italian,vegetarian,2024-04-17
11505,45-54,Ashdod,Israeli,kosher,2023-02-03
11506,35-44,Haifa,Indian,gluten_free,2025-06-03
11507,25-34,Ashdod,Thai,kosher,2023-11-17
11508,18-24,Ramat Gan,Pizza,vegan,2023-05-13
11509,55+,Tel Aviv,Seafood,none,2023-05-31
11510,25-34,Netanya,Indian,none,2024-12-04
11511,18-24,Rehovot,Steakhouse,gluten_free,2023-11-10
11512,35-44,Herzliya,Mediterranean,none,2024-01-05
11513,35-44,Rehovot,Steakhouse,gluten_free,2024-02-12
11514,55+,Rehovot,Steakhouse,vegan,2024-06-04
11515,18-24,Tel Aviv,Steakhouse,low_carb,2024-10-15
11516,35-44,Ramat Gan,Vegan,none,2025-07-07
11517,45-54,Ramat Gan,Mexican,vegan,2024-02-27
11518,45-54,Ashdod,Italian,halal,2023-03-20
11519,25-34,Petah Tikva,Steakhouse,none,2024-04-23
11520,35-44,Petah Tikva,Mexican,gluten_free,2023-09-09
11521,25-34,Jerusalem,Israeli,gluten_free,2023-11-19
11522,45-54,Tel Aviv,Sushi,kosher,2024-08-30
11523,18-24,Kfar Saba,Seafood,gluten_free,2023-02-11
11524,45-54,Beer Sheva,Thai,low_carb,2023-07-16
11525,25-34,Tel Aviv,Thai,none,2023-03-13
11526,25-34,Kfar Saba,Asian,gluten_free,2025-08-10
11527,25-34,Ashdod,Asian,kosher,2024-07-09
11528,55+,Jerusalem,Seafood,vegetarian,2023-07-20
11529,18-24,Netanya,Mediterranean,gluten_free,2025-01-01
11530,18-24,Herzliya,Pizza,gluten_free,2024-08-20
11531,45-54,Beer Sheva,Cafe,kosher,2023-04-19
11532,18-24,Ashdod,Indian,vegetarian,2024-11-13
11533,18-24,Jerusalem,Cafe,low_carb,2023-06-13
11534,35-44,Ashdod,Asian,none,2025-03-26
11535,35-44,Jerusalem,Mediterranean,gluten_free,2023-05-06
11536,35-44,Jerusalem,Israeli,vegan,2025-07-01
11537,55+,Beer Sheva,Israeli,halal,2024-02-07
11538,25-34,Jerusalem,Indian,gluten_free,2023-02-09
11539,45-54,Rishon LeZion,Italian,gluten_free,2024-03-04
11540,55+,Tel Aviv,Vegan,vegetarian,2023-11-05
11541,25-34,Beer Sheva,Mexican,kosher,2023-02-26
11542,18-24,Jerusalem,Japanese,kosher,2025-08-07
11543,35-44,Holon,Seafood,vegan,2024-06-28
11544,45-54,Petah Tikva,Cafe,vegan,2023-07-09
11545,35-44,Haifa,Japanese,vegan,2023-12-19
11546,25-34,Haifa,Sushi,low_carb,2024-06-30
11547,45-54,Jerusalem,Italian,gluten_free,2023-03-16
11548,45-54,Holon,Indian,low_carb,2025-09-27
11549,25-34,Herzliya,Mediterranean,vegetarian,2024-05-08
11550,18-24,Givatayim,Italian,kosher,2023-04-10
11551,35-44,Rehovot,Italian,none,2023-12-15
11552,35-44,Holon,Cafe,vegetarian,2025-08-29
11553,35-44,Netanya,Japanese,vegetarian,2023-03-30
11554,55+,Beer Sheva,Vegan,vegan,2024-07-27
11555,45-54,Kfar Saba,Thai,kosher,2025-02-22
11556,45-54,Petah Tikva,Italian,vegan,2023-08-07
11557,35-44,Jerusalem,Mexican,none,2023-06-01
11558,45-54,Holon,Thai,vegan,2024-05-04
11559,45-54,Rehovot,Burger,vegetarian,2023-03-09
11560,45-54,Holon,Burger,vegan,2023-08-07
11561,25-34,Haifa,Indian,halal,2024-01-17
11562,45-54,Haifa,Mexican,halal,2024-06-29
11563,25-34,Givatayim,Italian,vegetarian,2024-12-30
11564,45-54,Petah Tikva,Israeli,gluten_free,2023-08-24
11565,25-34,Eilat,Burger,vegetarian,2023-10-31
11566,55+,Givatayim,Mexican,low_carb,2023-11-25
11567,25-34,Rehovot,Pizza,none,2023-01-29
11568,55+,Rehovot,Israeli,none,2025-04-27
11569,55+,Givatayim,Steakhouse,low_carb,2024-01-08
11570,18-24,Herzliya,Indian,vegetarian,2025-06-14
11571,35-44,Ramat Gan,Asian,vegan,2024-07-24
11572,45-54,Eilat,Israeli,none,2024-05-22
11573,25-34,Haifa,Sushi,kosher,2023-12-01
11574,45-54,Givatayim,Indian,vegan,2023-10-05
11575,55+,Haifa,Burger,halal,2024-09-09
11576,45-54,Jerusalem,Greek,vegetarian,2023-01-18
11577,55+,Rishon LeZion,Indian,vegan,2025-07-26
11578,55+,Ashdod,Israeli,low_carb,2023-03-29
11579,35-44,Netanya,Steakhouse,none,2024-11-01
11580,25-34,Haifa,Pizza,none,2023-12-08
11581,18-24,Ashdod,Asian,halal,2025-06-14
11582,18-24,Givatayim,Steakhouse,vegetarian,2023-04-04
11583,45-54,Haifa,Japanese,vegan,2025-02-02
11584,35-44,Givatayim,Cafe,halal,2024-08-08
11585,55+,Holon,Cafe,none,2025-05-05
11586,35-44,Givatayim,Mediterranean,none,2023-12-25
11587,25-34,Rishon LeZion,Mediterranean,halal,2023-09-14
11588,25-34,Rishon LeZion,Vegan,low_carb,2024-06-13
11589,25-34,Ashdod,Indian,vegan,2024-08-20
11590,25-34,Netanya,Indian,halal,2024-05-17
11591,55+,Kfar Saba,Japanese,kosher,2025-08-15
11592,45-54,Haifa,Mexican,vegan,2024-10-11
11593,35-44,Tel Aviv,Steakhouse,kosher,2023-07-03
11594,45-54,Herzliya,Japanese,gluten_free,2025-05-18
11595,45-54,Haifa,Thai,kosher,2023-08-11
11596,35-44,Ramat Gan,Mediterranean,halal,2024-10-12
11597,18-24,Kfar Saba,Thai,low_carb,2025-02-02
11598,18-24,Eilat,Japanese,halal,2024-02-10
11599,45-54,Petah Tikva,Steakhouse,kosher,2023-04-12
11600,55+,Jerusalem,Israeli,gluten_free,2025-06-04
11601,35-44,Herzliya,Mexican,halal,2024-01-05
11602,55+,Eilat,Sushi,none,2024-06-30
11603,55+,Holon,Japanese,vegan,2023-03-07
11604,18-24,Givatayim,Vegan,vegan,2024-05-10
11605,35-44,Haifa,Israeli,kosher,2025-03-21
11606,45-54,Givatayim,Israeli,vegetarian,2023-02-23
11607,45-54,Beer Sheva,Vegan,low_carb,2023-11-30
11608,55+,Beer Sheva,Mexican,none,2023-01-07
11609,45-54,Givatayim,Japanese,gluten_free,2025-07-29
11610,45-54,Tel Aviv,Seafood,vegetarian,2025-07-10
11611,18-24,Petah Tikva,Vegan,halal,2023-06-27
11612,18-24,Eilat,Japanese,none,2025-01-17
11613,45-54,Tel Aviv,Indian,low_carb,2023-09-06
11614,55+,Jerusalem,Pizza,none,2023-08-31
11615,45-54,Petah Tikva,Burger,none,2023-05-13
11616,35-44,Petah Tikva,Burger,gluten_free,2024-01-22
11617,55+,Tel Aviv,Italian,kosher,2025-04-01
11618,25-34,Eilat,Steakhouse,low_carb,2025-08-26
11619,45-54,Tel Aviv,Steakhouse,none,2024-06-10
11620,35-44,Herzliya,Sushi,halal,2025-09-19
11621,35-44,Givatayim,Japanese,kosher,2023-06-25
11622,18-24,Ashdod,Asian,vegan,2025-03-04
11623,18-24,Holon,Indian,halal,2023-12-20
11624,18-24,Rehovot,Thai,kosher,2025-05-09
11625,18-24,Ramat Gan,Cafe,none,2023-03-29
11626,25-34,Netanya,Seafood,none,2023-10-08
11627,55+,Rishon LeZion,Indian,low_carb,2023-02-01
11628,25-34,Jerusalem,Asian,kosher,2023-04-11
11629,35-44,Givatayim,Israeli,gluten_free,2023-05-29
11630,18-24,Tel Aviv,Thai,gluten_free,2024-11-14
11631,45-54,Rehovot,Indian,gluten_free,2024-02-25
11632,45-54,Rishon LeZion,Israeli,low_carb,2025-04-18
11633,55+,Ashdod,Israeli,none,2023-12-30
11634,18-24,Ashdod,Thai,halal,2025-01-01
11635,18-24,Eilat,Sushi,none,2025-07-15
11636,18-24,Holon,Cafe,low_carb,2025-02-20
11637,45-54,Herzliya,Israeli,gluten_free,2023-08-17
11638,45-54,Holon,Seafood,halal,2024-08-06
11639,25-34,Rishon LeZion,Vegan,vegan,2025-05-17
11640,35-44,Rehovot,Mediterranean,kosher,2024-02-27
11641,18-24,Ashdod,Cafe,low_carb,2024-06-12
11642,25-34,Jerusalem,Vegan,kosher,2024-09-18
11643,55+,Ramat Gan,Vegan,gluten_free,2023-05-14
11644,25-34,Rishon LeZion,Greek,kosher,2024-07-11
11645,25-34,Herzliya,Indian,vegetarian,2023-12-18
11646,18-24,Netanya,Thai,halal,2024-11-27
11647,35-44,Rehovot,Mexican,vegetarian,2024-12-14
11648,55+,Tel Aviv,Israeli,vegetarian,2024-02-13
11649,25-34,Tel Aviv,Greek,none,2023-07-10
11650,45-54,Jerusalem,Vegan,halal,2023-07-06
11651,45-54,Ashdod,Israeli,vegetarian,2023-07-12
11652,35-44,Holon,Pizza,gluten_free,2025-03-31
11653,45-54,Rehovot,Asian,halal,2024-02-28
11654,35-44,Givatayim,Thai,vegetarian,2024-01-19
11655,35-44,Holon,Vegan,gluten_free,2025-03-04
11656,45-54,Beer Sheva,Steakhouse,vegan,2023-10-22
11657,45-54,Ashdod,Greek,gluten_free,2024-01-22
11658,25-34,Ashdod,Asian,halal,2024-07-24
11659,55+,Ramat Gan,Japanese,halal,2023-11-29
11660,18-24,Herzliya,Indian,none,2023-07-03
11661,35-44,Eilat,Israeli,low_carb,2024-10-10
11662,55+,Eilat,Mexican,vegan,2024-11-21
11663,25-34,Tel Aviv,Cafe,low_carb,2025-04-07
11664,35-44,Tel Aviv,Italian,halal,2025-02-28
11665,25-34,Herzliya,Vegan,vegetarian,2023-12-28
11666,25-34,Beer Sheva,Cafe,none,2024-08-17
11667,25-34,Netanya,Burger,none,2023-04-23
11668,18-24,Givatayim,Seafood,low_carb,2025-04-10
11669,25-34,Rehovot,Asian,gluten_free,2023-01-22
11670,45-54,Holon,Burger,low_carb,2024-03-03
11671,25-34,Jerusalem,Mexican,low_carb,2024-01-27
11672,45-54,Petah Tikva,Israeli,vegan,2023-03-17
11673,45-54,Holon,Sushi,halal,2023-03-07
11674,18-24,Kfar Saba,Greek,kosher,2025-07-02
11675,45-54,Beer Sheva,Cafe,gluten_free,2024-02-02
11676,25-34,Rishon LeZion,Thai,low_carb,2023-01-27
11677,18-24,Holon,Greek,vegetarian,2025-04-17
11678,45-54,Herzliya,Japanese,low_carb,2024-05-23
11679,35-44,Herzliya,Israeli,vegan,2023-03-23
11680,25-34,Ramat Gan,Italian,none,2023-11-30
11681,35-44,Ashdod,Japanese,gluten_free,2023-01-17
11682,35-44,Beer Sheva,Italian,vegetarian,2023-09-16
11683,35-44,Eilat,Seafood,kosher,2024-10-21
11684,45-54,Haifa,Pizza,kosher,2023-09-07
11685,35-44,Rehovot,Israeli,vegetarian,2024-09-21
11686,45-54,Rehovot,Sushi,kosher,2024-11-20
11687,35-44,Haifa,Burger,gluten_free,2023-06-04
11688,45-54,Herzliya,Indian,low_carb,2024-08-08
11689,45-54,Givatayim,Seafood,halal,2023-10-10
11690,55+,Herzliya,Greek,low_carb,2024-05-17
11691,55+,Haifa,Steakhouse,vegetarian,2023-05-31
11692,45-54,Eilat,Sushi,vegetarian,2025-03-27
11693,25-34,Petah Tikva,Israeli,none,2024-03-17
11694,45-54,Givatayim,Greek,gluten_free,2024-01-04
11695,35-44,Givatayim,Mexican,kosher,2023-03-15
11696,55+,Haifa,Vegan,vegetarian,2023-02-08
11697,35-44,Givatayim,Japanese,vegan,2023-08-03
11698,45-54,Tel Aviv,Seafood,gluten_free,2025-06-04
11699,25-34,Tel Aviv,Sushi,vegan,2024-11-03
11700,25-34,Kfar Saba,Israeli,gluten_free,2023-12-26
11701,25-34,Ramat Gan,Italian,none,2023-04-30
11702,45-54,Petah Tikva,Sushi,vegan,2024-01-22
11703,55+,Herzliya,Pizza,none,2024-03-21
11704,55+,Kfar Saba,Japanese,kosher,2025-03-19
11705,45-54,Kfar Saba,Sushi,gluten_free,2023-05-16
11706,35-44,Beer Sheva,Mexican,gluten_free,2023-07-01
11707,35-44,Petah Tikva,Indian,halal,2023-07-13
11708,25-34,Netanya,Italian,vegan,2024-02-03
11709,55+,Givatayim,Seafood,none,2025-04-15
11710,18-24,Haifa,Greek,kosher,2024-05-22
11711,35-44,Rehovot,Mexican,none,2024-05-10
11712,18-24,Givatayim,Pizza,gluten_free,2024-03-16
11713,18-24,Ramat Gan,Greek,vegetarian,2024-12-08
11714,35-44,Ramat Gan,Japanese,vegan,2023-10-20
11715,35-44,Haifa,Indian,kosher,2023-09-21
11716,18-24,Eilat,Steakhouse,gluten_free,2023-08-20
11717,35-44,Beer Sheva,Burger,kosher,2023-06-30
11718,25-34,Kfar Saba,Japanese,halal,2024-01-13
11719,55+,Tel Aviv,Pizza,halal,2023-12-17
11720,55+,Rishon LeZion,Burger,none,2025-07-07
11721,25-34,Haifa,Asian,gluten_free,2024-08-11
11722,55+,Holon,Asian,halal,2024-06-07
11723,35-44,Petah Tikva,Japanese,none,2023-12-31
11724,35-44,Herzliya,Japanese,none,2023-03-07
11725,55+,Jerusalem,Seafood,halal,2024-01-31
11726,55+,Herzliya,Mexican,none,2024-05-15
11727,55+,Haifa,Burger,low_carb,2025-01-28
11728,18-24,Beer Sheva,Italian,vegetarian,2024-08-15
11729,45-54,Petah Tikva,Israeli,kosher,2025-07-07
11730,18-24,Herzliya,Steakhouse,gluten_free,2024-11-28
11731,25-34,Kfar Saba,Mexican,kosher,2024-02-22
11732,35-44,Netanya,Mediterranean,none,2023-05-25
11733,45-54,Jerusalem,Steakhouse,none,2025-02-12
11734,18-24,Rehovot,Steakhouse,kosher,2024-08-30
11735,25-34,Herzliya,Pizza,gluten_free,2025-05-31
11736,55+,Netanya,Indian,vegetarian,2023-02-11
11737,45-54,Rishon LeZion,Pizza,vegan,2023-01-23
11738,45-54,Herzliya,Mexican,gluten_free,2023-06-03
11739,35-44,Tel Aviv,Pizza,none,2024-06-07
11740,18-24,Kfar Saba,Israeli,vegan,2024-10-28
11741,25-34,Beer Sheva,Indian,vegetarian,2023-05-08
11742,25-34,Rishon LeZion,Thai,vegan,2024-11-22
11743,55+,Givatayim,Mediterranean,gluten_free,2025-06-29
11744,55+,Givatayim,Sushi,gluten_free,2024-10-16
11745,55+,Holon,Italian,none,2025-04-30
11746,18-24,Rehovot,Japanese,none,2024-06-08
11747,18-24,Rishon LeZion,Indian,vegetarian,2023-01-04
11748,25-34,Haifa,Cafe,low_carb,2025-09-10
11749,35-44,Herzliya,Pizza,low_carb,2025-01-26
11750,45-54,Netanya,Asian,kosher,2023-08-18
11751,18-24,Netanya,Greek,vegetarian,2025-09-21
11752,55+,Beer Sheva,Burger,kosher,2024-06-26
11753,45-54,Givatayim,Mediterranean,gluten_free,2023-05-28
11754,45-54,Petah Tikva,Sushi,vegan,2024-09-14
11755,55+,Herzliya,Asian,none,2024-02-24
11756,45-54,Eilat,Asian,gluten_free,2025-07-25
11757,55+,Netanya,Israeli,halal,2025-07-17
11758,25-34,Ramat Gan,Greek,low_carb,2025-08-13
11759,25-34,Jerusalem,Mediterranean,none,2025-06-23
11760,45-54,Givatayim,Pizza,halal,2025-03-12
11761,55+,Eilat,Indian,vegan,2025-08-21
11762,45-54,Ramat Gan,Italian,vegetarian,2024-09-08
11763,25-34,Ramat Gan,Thai,kosher,2023-01-10
11764,45-54,Eilat,Israeli,vegetarian,2023-08-07
11765,18-24,Rehovot,Greek,none,2023-05-10
11766,55+,Tel Aviv,Sushi,vegan,2023-10-07
11767,55+,Haifa,Cafe,kosher,2023-04-12
11768,35-44,Eilat,Cafe,vegetarian,2025-01-30
11769,25-34,Petah Tikva,Steakhouse,gluten_free,2024-06-13
11770,25-34,Kfar Saba,Israeli,vegetarian,2025-05-20
11771,25-34,Givatayim,Thai,low_carb,2025-07-20
11772,45-54,Eilat,Israeli,kosher,2023-07-17
11773,18-24,Ramat Gan,Pizza,low_carb,2023-03-30
11774,55+,Rehovot,Cafe,low_carb,2025-04-30
11775,35-44,Herzliya,Asian,none,2025-05-12
11776,25-34,Ashdod,Asian,none,2025-03-31
11777,18-24,Ashdod,Sushi,vegan,2024-04-19
11778,45-54,Holon,Greek,halal,2024-11-03
11779,35-44,Tel Aviv,Asian,low_carb,2023-10-02
11780,35-44,Kfar Saba,Japanese,vegetarian,2023-06-26
11781,55+,Jerusalem,Italian,kosher,2023-02-16
11782,45-54,Holon,Indian,vegetarian,2025-02-11
11783,55+,Rishon LeZion,Thai,kosher,2024-08-21
11784,35-44,Haifa,Japanese,gluten_free,2024-05-11
11785,25-34,Eilat,Israeli,low_carb,2025-03-16
11786,25-34,Kfar Saba,Thai,low_carb,2023-03-06
11787,35-44,Givatayim,Burger,halal,2024-10-30
11788,45-54,Eilat,Steakhouse,vegetarian,2023-02-20
11789,25-34,Rehovot,Indian,vegan,2023-10-30
11790,18-24,Jerusalem,Mexican,gluten_free,2024-04-09
11791,18-24,Netanya,Italian,gluten_free,2025-08-26
11792,25-34,Kfar Saba,Mexican,low_carb,2024-06-11
11793,55+,Ramat Gan,Thai,low_carb,2023-02-02
11794,25-34,Beer Sheva,Burger,halal,2023-10-29
11795,55+,Haifa,Steakhouse,vegan,2025-03-31
11796,25-34,Rishon LeZion,Seafood,gluten_free,2023-03-07
11797,45-54,Beer Sheva,Vegan,kosher,2025-01-30
11798,35-44,Haifa,Burger,vegan,2023-10-30
11799,45-54,Kfar Saba,Greek,vegetarian,2023-10-23
11800,25-34,Beer Sheva,Israeli,low_carb,2024-02-11
11801,45-54,Netanya,Indian,kosher,2023-05-29
11802,45-54,Eilat,Burger,low_carb,2024-05-19
11803,35-44,Jerusalem,Vegan,none,2025-04-03
11804,25-34,Herzliya,Pizza,gluten_free,2024-07-28
11805,25-34,Rehovot,Italian,vegetarian,2025-06-17
11806,35-44,Rishon LeZion,Asian,vegan,2025-09-27
11807,25-34,Holon,Israeli,gluten_free,2023-03-11
11808,35-44,Herzliya,Vegan,gluten_free,2025-06-27
11809,45-54,Rehovot,Thai,gluten_free,2023-11-28
11810,45-54,Holon,Pizza,kosher,2023-06-15
11811,25-34,Haifa,Thai,gluten_free,2023-09-18
11812,35-44,Jerusalem,Mediterranean,vegan,2023-05-06
11813,25-34,Rehovot,Italian,low_carb,2024-09-04
11814,18-24,Givatayim,Burger,kosher,2023-11-11
11815,55+,Holon,Thai,halal,2024-09-10
11816,45-54,Tel Aviv,Thai,vegetarian,2025-01-30
11817,25-34,Holon,Greek,halal,2023-05-31
11818,25-34,Ramat Gan,Japanese,kosher,2025-07-06
11819,25-34,Beer Sheva,Sushi,low_carb,2024-04-30
11820,35-44,Herzliya,Seafood,vegetarian,2025-05-15
11821,55+,Rishon LeZion,Mediterranean,kosher,2025-03-13
11822,25-34,Rehovot,Pizza,vegetarian,2025-08-29
11823,35-44,Petah Tikva,Mexican,halal,2025-08-19
11824,18-24,Beer Sheva,Israeli,vegan,2023-02-04
11825,35-44,Holon,Greek,none,2024-04-22
11826,45-54,Eilat,Sushi,low_carb,2025-09-13
11827,55+,Tel Aviv,Vegan,low_carb,2023-06-04
11828,55+,Petah Tikva,Vegan,halal,2023-11-21
11829,25-34,Beer Sheva,Greek,gluten_free,2025-09-09
11830,25-34,Rishon LeZion,Pizza,vegan,2025-01-05
11831,35-44,Kfar Saba,Asian,vegetarian,2023-03-10
11832,25-34,Jerusalem,Mexican,vegetarian,2023-10-23
11833,55+,Ashdod,Cafe,kosher,2025-06-15
11834,55+,Herzliya,Thai,vegetarian,2023-08-17
11835,55+,Kfar Saba,Italian,vegetarian,2023-10-19
11836,55+,Jerusalem,Mediterranean,vegan,2024-07-13
11837,55+,Rishon LeZion,Japanese,vegetarian,2025-09-08
11838,55+,Beer Sheva,Japanese,none,2024-12-29
11839,35-44,Eilat,Thai,none,2024-01-27
11840,35-44,Givatayim,Japanese,gluten_free,2025-05-28
11841,55+,Petah Tikva,Vegan,gluten_free,2025-04-23
11842,25-34,Rishon LeZion,Vegan,gluten_free,2025-01-02
11843,25-34,Beer Sheva,Japanese,vegetarian,2024-10-24
11844,35-44,Kfar Saba,Pizza,none,2024-12-04
11845,55+,Netanya,Asian,gluten_free,2024-02-29
11846,25-34,Jerusalem,Pizza,halal,2023-05-06
11847,55+,Haifa,Seafood,vegetarian,2023-04-18
11848,18-24,Rishon LeZion,Indian,low_carb,2023-08-11
11849,18-24,Herzliya,Asian,none,2024-10-01
11850,45-54,Ramat Gan,Israeli,kosher,2024-08-19
11851,18-24,Ramat Gan,Vegan,halal,2025-05-03
11852,18-24,Eilat,Japanese,vegetarian,2023-10-07
11853,25-34,Petah Tikva,Mediterranean,vegetarian,2024-10-23
11854,35-44,Kfar Saba,Vegan,vegan,2023-12-08
11855,18-24,Rishon LeZion,Vegan,low_carb,2025-03-28
11856,25-34,Jerusalem,Seafood,none,2023-08-17
11857,45-54,Kfar Saba,Vegan,kosher,2024-08-10
11858,45-54,Givatayim,Vegan,low_carb,2024-02-07
11859,18-24,Ashdod,Israeli,halal,2023-09-19
11860,18-24,Haifa,Italian,low_carb,2024-09-20
11861,18-24,Eilat,Indian,halal,2024-05-08
11862,25-34,Haifa,Mediterranean,kosher,2023-10-31
11863,25-34,Netanya,Israeli,kosher,2023-05-14
11864,35-44,Tel Aviv,Seafood,vegan,2024-03-11
11865,45-54,Jerusalem,Thai,kosher,2024-05-07
