restaurant_id,name,name_he,city,city_he,region,region_he,cuisine,cuisine_he,restaurant_type,restaurant_type_he,kosher,avg_price_per_person,price_level,rating,suitable_for,suitable_for_he,recommended_dish,recommended_dish_he,is_known_recommended,is_real_name,data_source_note
9868,Royal Fork 8868,רויאל פורק 8868,Netanya,נתניה,Center,מרכז,Seafood,פירות ים,Fish,דגים,No,186,Expensive,3.6,"Couples,Business","זוגות,עסקים",Grilled Fish,דג בגריל,No,No,Synthetic restaurant row created for project scale
9869,Little House 8869,ליטל האוס 8869,Rehovot,רחובות,Center,מרכז,Cafe,בית קפה,Dairy,חלבי,No,89,Medium,4.0,"Families,Friends","משפחות,חברים",Israeli Breakfast,ארוחת בוקר ישראלית,No,No,Synthetic restaurant row created for project scale
9870,Spicy Bar 8870,ספייסי בר 8870,Ashkelon,אשקלון,South,דרום,Vegan,טבעוני,Vegan,טבעוני,No,100,Medium,4.8,"Families,Couples","משפחות,זוגות",Vegan Bowl,קערה טבעונית,No,No,Synthetic restaurant row created for project scale
9871,Garden Plate 8871,גארדן פלייט 8871,Nazareth,נצרת,North,צפון,Pizza,פיצה,Dairy,חלבי,Yes,68,Cheap,4.2,"Families,Friends","משפחות,חברים",Margherita Pizza,פיצה מרגריטה,No,No,Synthetic restaurant row created for project scale
9872,Market Table 8872,מרקט טייבל 8872,Zichron Yaakov,זכרון יעקב,North,צפון,Steakhouse,סטייק האוס,Meat,בשרי,Yes,215,Expensive,4.0,"Date,Business","דייט,עסקים",Entrecote,אנטריקוט,No,No,Synthetic restaurant row created for project scale
9873,Street Garden 8873,סטריט גארדן 8873,Tel Aviv,תל אביב,Center,מרכז,Burger,המבורגרים,Meat,בשרי,Yes,171,Medium,4.6,"Business,Friends","עסקים,חברים",Classic Burger,המבורגר קלאסי,No,No,Synthetic restaurant row created for project scale
9874,Classic Room 8874,קלאסיק רום 8874,Ramat Gan,רמת גן,Center,מרכז,Mexican,מקסיקני,Mixed,מעורב,Yes,115,Medium,4.7,"Couples,Friends","זוגות,חברים",Tacos,טאקו,No,No,Synthetic restaurant row created for project scale
9875,Local Grill 8875,מקומי גריל 8875,Rishon LeZion,ראשון לציון,Center,מרכז,Japanese,יפני,Mixed,מעורב,No,135,Medium,4.6,"Families,Friends","משפחות,חברים",Sushi Roll,רול סושי,No,No,Synthetic restaurant row created for project scale
9876,Urban Corner 8876,אורבן קורנר 8876,Netanya,נתניה,Center,מרכז,Indian,הודי,Mixed,מעורב,Yes,90,Medium,3.9,"Couples,Friends","זוגות,חברים",Curry,קארי,No,No,Synthetic restaurant row created for project scale
9877,Fresh Market 8877,פרש מרקט 8877,Rehovot,רחובות,Center,מרכז,Asian,אסייתי,Mixed,מעורב,No,121,Medium,4.4,"Couples,Friends","זוגות,חברים",Noodles,נודלס,No,No,Synthetic restaurant row created for project scale
9878,Golden Bistro 8878,גולדן ביסטרו 8878,Ashkelon,אשקלון,South,דרום,Thai,תאילנדי,Mixed,מעורב,Yes,99,Medium,3.3,"Business,Friends","עסקים,חברים",Pad Thai,פאד תאי,No,No,Synthetic restaurant row created for project scale
9879,Happy Deli 8879,האפי דלי 8879,Nazareth,נצרת,North,צפון,Italian,איטלקי,Mixed,מעורב,Yes,120,Medium,4.8,"Families,Couples","משפחות,זוגות",Pasta,פסטה,No,No,Synthetic restaurant row created for project scale
9880,Green Oven 8880,גרין אובן 8880,Zichron Yaakov,זכרון יעקב,North,צפון,Greek,יווני,Mixed,מעורב,Yes,168,Medium,4.0,"Families,Friends","משפחות,חברים",Greek Salad,סלט יווני,No,No,Synthetic restaurant row created for project scale
9881,Blue Kitchen 8881,בלו קיטשן 8881,Tel Aviv,תל אביב,Center,מרכז,Mediterranean,ים תיכוני,Mixed,מעורב,Yes,123,Medium,4.5,"Families,Friends","משפחות,חברים",Grilled Sea Bass,לברק בגריל,No,No,Synthetic restaurant row created for project scale
9882,Sunny Place 8882,סאני פלייס 8882,Ramat Gan,רמת גן,Center,מרכז,Israeli,ישראלי,Mixed,מעורב,No,170,Medium,4.8,"Couples,Friends","זוגות,חברים",Shakshuka,שקשוקה,No,No,Synthetic restaurant row created for project scale
9883,Chef Wok 8883,שף ווק 8883,Rishon LeZion,ראשון לציון,Center,מרכז,Seafood,פירות ים,Fish,דגים,No,156,Medium,3.2,"Couples,Special Occasion","זוגות,אירוע מיוחד",Grilled Fish,דג בגריל,No,No,Synthetic restaurant row created for project scale
9884,Noble Fork 8884,נובל פורק 8884,Netanya,נתניה,Center,מרכז,Cafe,בית קפה,Dairy,חלבי,Yes,77,Cheap,4.5,"Families,Students","משפחות,סטודנטים",Israeli Breakfast,ארוחת בוקר ישראלית,No,No,Synthetic restaurant row created for project scale
9885,Crispy House 8885,קריספי האוס 8885,Rehovot,רחובות,Center,מרכז,Vegan,טבעוני,Vegan,טבעוני,No,166,Medium,4.1,"Friends,Couples","חברים,זוגות",Vegan Bowl,קערה טבעונית,No,No,Synthetic restaurant row created for project scale
9886,Royal Bar 8886,רויאל בר 8886,Ashkelon,אשקלון,South,דרום,Pizza,פיצה,Dairy,חלבי,Yes,57,Cheap,4.7,"Families,Students","משפחות,סטודנטים",Margherita Pizza,פיצה מרגריטה,No,No,Synthetic restaurant row created for project scale
9887,Little Plate 8887,ליטל פלייט 8887,Nazareth,נצרת,North,צפון,Steakhouse,סטייק האוס,Meat,בשרי,Yes,308,Expensive,3.4,"Couples,Business","זוגות,עסקים",Entrecote,אנטריקוט,No,No,Synthetic restaurant row created for project scale
9888,Spicy Table 8888,ספייסי טייבל 8888,Zichron Yaakov,זכרון יעקב,North,צפון,Burger,המבורגרים,Meat,בשרי,No,73,Cheap,4.1,"Couples,Friends","זוגות,חברים",Classic Burger,המבורגר קלאסי,No,No,Synthetic restaurant row created for project scale
9889,Garden Garden 8889,גארדן גארדן 8889,Tel Aviv,תל אביב,Center,מרכז,Mexican,מקסיקני,Mixed,מעורב,Yes,87,Medium,4.0,"Couples,Friends","זוגות,חברים",Tacos,טאקו,No,No,Synthetic restaurant row created for project scale
9890,Market Room 8890,מרקט רום 8890,Ramat Gan,רמת גן,Center,מרכז,Japanese,יפני,Mixed,מעורב,Yes,149,Medium,4.2,"Couples,Friends","זוגות,חברים",Sushi Roll,רול סושי,No,No,Synthetic restaurant row created for project scale
9891,Street Grill 8891,סטריט גריל 8891,Rishon LeZion,ראשון לציון,Center,מרכז,Indian,הודי,Mixed,מעורב,No,152,Medium,4.5,"Families,Friends","משפחות,חברים",Curry,קארי,No,No,Synthetic restaurant row created for project scale
9892,Classic Corner 8892,קלאסיק קורנר 8892,Netanya,נתניה,Center,מרכז,Asian,אסייתי,Mixed,מעורב,Yes,98,Medium,3.7,"Business,Friends","עסקים,חברים",Noodles,נודלס,No,No,Synthetic restaurant row created for project scale
9893,Local Market 8893,מקומי מרקט 8893,Rehovot,רחובות,Center,מרכז,Thai,תאילנדי,Mixed,מעורב,No,91,Medium,3.5,"Families,Friends","משפחות,חברים",Pad Thai,פאד תאי,No,No,Synthetic restaurant row created for project scale
9894,Urban Bistro 8894,אורבן ביסטרו 8894,Ashkelon,אשקלון,South,דרום,Italian,איטלקי,Mixed,מעורב,Yes,125,Medium,3.5,"Friends,Couples","חברים,זוגות",Pasta,פסטה,No,No,Synthetic restaurant row created for project scale
9895,Fresh Deli 8895,פרש דלי 8895,Nazareth,נצרת,North,צפון,Greek,יווני,Mixed,מעורב,No,132,Medium,3.5,"Families,Friends","משפחות,חברים",Greek Salad,סלט יווני,No,No,Synthetic restaurant row created for project scale
9896,Golden Oven 8896,גולדן אובן 8896,Zichron Yaakov,זכרון יעקב,North,צפון,Mediterranean,ים תיכוני,Mixed,מעורב,No,188,Expensive,3.4,"Families,Couples","משפחות,זוגות",Grilled Sea Bass,לברק בגריל,No,No,Synthetic restaurant row created for project scale
9897,Happy Kitchen 8897,האפי קיטשן 8897,Tel Aviv,תל אביב,Center,מרכז,Israeli,ישראלי,Mixed,מעורב,No,116,Medium,3.3,"Families,Friends","משפחות,חברים",Shakshuka,שקשוקה,No,No,Synthetic restaurant row created for project scale
9898,Green Place 8898,גרין פלייס 8898,Ramat Gan,רמת גן,Center,מרכז,Seafood,פירות ים,Fish,דגים,No,155,Medium,3.7,"Date,Business","דייט,עסקים",Grilled Fish,דג בגריל,No,No,Synthetic restaurant row created for project scale
9899,Blue Wok 8899,בלו ווק 8899,Rishon LeZion,ראשון לציון,Center,מרכז,Cafe,בית קפה,Dairy,חלבי,Yes,49,Cheap,3.2,"Friends,Students","חברים,סטודנטים",Israeli Breakfast,ארוחת בוקר ישראלית,No,No,Synthetic restaurant row created for project scale
9900,Sunny Fork 8900,סאני פורק 8900,Netanya,נתניה,Center,מרכז,Vegan,טבעוני,Vegan,טבעוני,Yes,141,Medium,3.4,"Friends,Couples","חברים,זוגות",Vegan Bowl,קערה טבעונית,No,No,Synthetic restaurant row created for project scale
9901,Chef House 8901,שף האוס 8901,Rehovot,רחובות,Center,מרכז,Pizza,פיצה,Dairy,חלבי,No,76,Cheap,4.7,"Friends,Students","חברים,סטודנטים",Margherita Pizza,פיצה מרגריטה,No,No,Synthetic restaurant row created for project scale
9902,Noble Bar 8902,נובל בר 8902,Ashkelon,אשקלון,South,דרום,Steakhouse,סטייק האוס,Meat,בשרי,No,214,Expensive,3.3,"Date,Business","דייט,עסקים",Entrecote,אנטריקוט,No,No,Synthetic restaurant row created for project scale
9903,Crispy Plate 8903,קריספי פלייט 8903,Nazareth,נצרת,North,צפון,Burger,המבורגרים,Meat,בשרי,Yes,157,Medium,4.3,"Business,Friends","עסקים,חברים",Classic Burger,המבורגר קלאסי,No,No,Synthetic restaurant row created for project scale
9904,Royal Table 8904,רויאל טייבל 8904,Zichron Yaakov,זכרון יעקב,North,צפון,Mexican,מקסיקני,Mixed,מעורב,Yes,146,Medium,4.7,"Couples,Friends","זוגות,חברים",Tacos,טאקו,No,No,Synthetic restaurant row created for project scale
9905,Little Garden 8905,ליטל גארדן 8905,Tel Aviv,תל אביב,Center,מרכז,Japanese,יפני,Mixed,מעורב,No,111,Medium,4.3,"Couples,Friends","זוגות,חברים",Sushi Roll,רול סושי,No,No,Synthetic restaurant row created for project scale
9906,Spicy Room 8906,ספייסי רום 8906,Ramat Gan,רמת גן,Center,מרכז,Indian,הודי,Mixed,מעורב,No,171,Medium,4.4,"Business,Friends","עסקים,חברים",Curry,קארי,No,No,Synthetic restaurant row created for project scale
9907,Garden Grill 8907,גארדן גריל 8907,Rishon LeZion,ראשון לציון,Center,מרכז,Asian,אסייתי,Mixed,מעורב,No,160,Medium,4.6,"Couples,Friends","זוגות,חברים",Noodles,נודלס,No,No,Synthetic restaurant row created for project scale
9908,Market Corner 8908,מרקט קורנר 8908,Netanya,נתניה,Center,מרכז,Thai,תאילנדי,Mixed,מעורב,No,144,Medium,4.0,"Couples,Friends","זוגות,חברים",Pad Thai,פאד תאי,No,No,Synthetic restaurant row created for project scale
9909,Street Market 8909,סטריט מרקט 8909,Rehovot,רחובות,Center,מרכז,Italian,איטלקי,Mixed,מעורב,No,98,Medium,3.5,"Friends,Couples","חברים,זוגות",Pasta,פסטה,No,No,Synthetic restaurant row created for project scale
9910,Classic Bistro 8910,קלאסיק ביסטרו 8910,Ashkelon,אשקלון,South,דרום,Greek,יווני,Mixed,מעורב,No,184,Expensive,3.3,"Families,Friends","משפחות,חברים",Greek Salad,סלט יווני,No,No,Synthetic restaurant row created for project scale
9911,Local Deli 8911,מקומי דלי 8911,Nazareth,נצרת,North,צפון,Mediterranean,ים תיכוני,Mixed,מעורב,Yes,246,Expensive,4.8,"Families,Couples","משפחות,זוגות",Grilled Sea Bass,לברק בגריל,No,No,Synthetic restaurant row created for project scale
9912,Urban Oven 8912,אורבן אובן 8912,Zichron Yaakov,זכרון יעקב,North,צפון,Israeli,ישראלי,Mixed,מעורב,No,152,Medium,4.2,"Families,Friends","משפחות,חברים",Shakshuka,שקשוקה,No,No,Synthetic restaurant row created for project scale
9913,Fresh Kitchen 8913,פרש קיטשן 8913,Tel Aviv,תל אביב,Center,מרכז,Seafood,פירות ים,Fish,דגים,No,160,Medium,3.6,"Date,Business","דייט,עסקים",Grilled Fish,דג בגריל,No,No,Synthetic restaurant row created for project scale
9914,Golden Place 8914,גולדן פלייס 8914,Ramat Gan,רמת גן,Center,מרכז,Cafe,בית קפה,Dairy,חלבי,Yes,47,Cheap,3.6,"Families,Students","משפחות,סטודנטים",Israeli Breakfast,ארוחת בוקר ישראלית,No,No,Synthetic restaurant row created for project scale
9915,Happy Wok 8915,האפי ווק 8915,Rishon LeZion,ראשון לציון,Center,מרכז,Vegan,טבעוני,Vegan,טבעוני,No,171,Medium,3.7,"Families,Friends","משפחות,חברים",Vegan Bowl,קערה טבעונית,No,No,Synthetic restaurant row created for project scale
9916,Green Fork 8916,גרין פורק 8916,Netanya,נתניה,Center,מרכז,Pizza,פיצה,Dairy,חלבי,No,87,Medium,4.5,"Families,Students","משפחות,סטודנטים",Margherita Pizza,פיצה מרגריטה,No,No,Synthetic restaurant row created for project scale
9917,Blue House 8917,בלו האוס 8917,Rehovot,רחובות,Center,מרכז,Steakhouse,סטייק האוס,Meat,בשרי,No,237,Expensive,3.6,"Couples,Special Occasion","זוגות,אירוע מיוחד",Entrecote,אנטריקוט,No,No,Synthetic restaurant row created for project scale
9918,Sunny Bar 8918,סאני בר 8918,Ashkelon,אשקלון,South,דרום,Burger,המבורגרים,Meat,בשרי,Yes,133,Medium,4.7,"Business,Friends","עסקים,חברים",Classic Burger,המבורגר קלאסי,No,No,Synthetic restaurant row created for project scale
9919,Chef Plate 8919,שף פלייט 8919,Nazareth,נצרת,North,צפון,Mexican,מקסיקני,Mixed,מעורב,No,169,Medium,3.7,"Business,Friends","עסקים,חברים",Tacos,טאקו,No,No,Synthetic restaurant row created for project scale
9920,Noble Table 8920,נובל טייבל 8920,Zichron Yaakov,זכרון יעקב,North,צפון,Japanese,יפני,Mixed,מעורב,Yes,126,Medium,4.2,"Families,Friends","משפחות,חברים",Sushi Roll,רול סושי,No,No,Synthetic restaurant row created for project scale
9921,Crispy Garden 8921,קריספי גארדן 8921,Tel Aviv,תל אביב,Center,מרכז,Indian,הודי,Mixed,מעורב,No,132,Medium,4.5,"Business,Friends","עסקים,חברים",Curry,קארי,No,No,Synthetic restaurant row created for project scale
9922,Royal Room 8922,רויאל רום 8922,Ramat Gan,רמת גן,Center,מרכז,Asian,אסייתי,Mixed,מעורב,No,169,Medium,3.5,"Business,Friends","עסקים,חברים",Noodles,נודלס,No,No,Synthetic restaurant row created for project scale
9923,Little Grill 8923,ליטל גריל 8923,Rishon LeZion,ראשון לציון,Center,מרכז,Thai,תאילנדי,Mixed,מעורב,Yes,159,Medium,4.2,"Families,Friends","משפחות,חברים",Pad Thai,פאד תאי,No,No,Synthetic restaurant row created for project scale
9924,Spicy Corner 8924,ספייסי קורנר 8924,Netanya,נתניה,Center,מרכז,Italian,איטלקי,Mixed,מעורב,No,107,Medium,3.3,"Friends,Couples","חברים,זוגות",Pasta,פסטה,No,No,Synthetic restaurant row created for project scale
9925,Garden Market 8925,גארדן מרקט 8925,Rehovot,רחובות,Center,מרכז,Greek,יווני,Mixed,מעורב,No,176,Medium,3.5,"Families,Friends","משפחות,חברים",Greek Salad,סלט יווני,No,No,Synthetic restaurant row created for project scale
9926,Market Bistro 8926,מרקט ביסטרו 8926,Ashkelon,אשקלון,South,דרום,Mediterranean,ים תיכוני,Mixed,מעורב,Yes,224,Expensive,3.3,"Families,Friends","משפחות,חברים",Grilled Sea Bass,לברק בגריל,No,No,Synthetic restaurant row created for project scale
9927,Street Deli 8927,סטריט דלי 8927,Nazareth,נצרת,North,צפון,Israeli,ישראלי,Mixed,מעורב,No,102,Medium,3.2,"Couples,Friends","זוגות,חברים",Shakshuka,שקשוקה,No,No,Synthetic restaurant row created for project scale
